nofinesset;nofinessej;rs;rslongue;complrs;numvoie;compvoie;typvoie;voie;lieuditbp;departement;libdepartement;cp;commune;telephone;telecopie;dateouv;dateautor;datemaj;wgs84;lat;lng
750017097;750017071;SELAS PHIE PRINCIPALE DE STALINGRAD;;PHARMACIE ASLI;84;;RUE;DE L AQUEDUC;;75;PARIS;75010;PARIS;140364142;;2012-09-01;1942-10-30;2012-09-12;48.88379354, 2.36698021;48.88379354;2.36698021
750017394;750017386;PHARM MIMOUNI;;;91;;RUE;DU FBG DU TEMPLE;;75;PARIS;75010;PARIS;142007639;142007639;1999-01-27;1945-06-07;2007-07-06;48.87054301, 2.37279652;48.870543010000006;2.37279652
750011009;750010928;SELARL PHARMACIE KESSLER BEST;;PHARMACIE KESSLER;130;;BOULEVARD;RICHARD LENOIR;;75;PARIS;75011;PARIS;147008504;147001876;2011-12-30;2003-08-01;2012-07-17;48.86569887, 2.37003475;48.86569887;2.3700347500000003
750020240;750020232;SELARL PHARMACIE CHOUMIN;;;7;;RUE;DES TROIS BORNES;;75;PARIS;75011;PARIS;148065178;;2012-07-01;1943-05-24;2012-07-16;48.86622098, 2.37134368;48.86622098000001;2.37134368
750020620;750020612;PHARMACIE DES DEUX BOULEVARDS;;;84;;BOULEVARD;RICHARD LENOIR;;75;PARIS;75011;PARIS;147005133;147005196;1990-09-03;1943-05-19;2008-12-03;48.86173976, 2.37281363;48.86173976;2.3728136299999996
750019895;750019887;PHARM ASSOUN;;;53;;AVENUE;DE LA REPUBLIQUE;;75;PARIS;75011;PARIS;143573456;143575069;1992-05-13;1943-05-10;2010-08-25;48.8649677, 2.37609816;48.8649677;2.37609816
750020497;750020471;SARL PHARMACIE VOLTAIRE CHARONNE;;PHARMACIE VOLTAIRE CHARONNE;180;;BOULEVARD;VOLTAIRE;;75;PARIS;75011;PARIS;143790414;143795604;2010-10-18;1942-10-30;2011-07-21;48.8575917, 2.3805149;48.8575917;2.3805149
750020281;750020273;PHARMACIE VOLTAIRE;;;29;;BOULEVARD;VOLTAIRE;;75;PARIS;75011;PARIS;147004274;;2000-02-10;1943-05-21;2008-12-03;48.8575917, 2.3805149;48.8575917;2.3805149
750019465;750019457;PHARMACIE ROSSI;;;152;;RUE;OBERKAMPF;;75;PARIS;75011;PARIS;148063322;;1999-10-28;1942-10-30;2010-08-25;48.8666079, 2.3816012;48.8666079;2.3816012
750020422;750020414;PHARMACIE SEBAG IRENE;;;119;;BOULEVARD;VOLTAIRE;;75;PARIS;75011;PARIS;143795393;;1989-05-12;1943-05-11;2008-12-03;48.8570217, 2.3817329;48.8570217;2.3817329
750018590;750018582;PHARMACIE ESTRAGON;;;16;;RUE;DE CHARONNE;;75;PARIS;75011;PARIS;147009214;147009214;2013-10-15;1943-05-15;2013-10-24;48.8540017, 2.3823379;48.8540017;2.3823379
750018830;750018822;SELARL PHARMACIE LOUGUET;;PHARMACIE LOUGUET;43;;RUE;FAIDHERBE;;75;PARIS;75011;PARIS;143714178;143714140;2012-08-02;1943-05-27;2012-09-12;48.85390341, 2.38239884;48.85390341;2.38239884
750019531;750019523;PHARM ST MAUR DESMOULINS;;;26;;RUE;CAMILLE DESMOULINS;;75;PARIS;75011;PARIS;143798608;143482214;1993-05-07;1942-11-12;2008-12-03;48.85933, 2.3825715;48.85933;2.3825715
750019994;750019986;PHARMACIE DES ECOLES;;;150;;RUE;DE LA ROQUETTE;;75;PARIS;75011;PARIS;143790595;143790595;2003-01-06;1943-09-11;2008-12-17;48.8582119, 2.3827902;48.8582119;2.3827902
750019341;750019333;NATION PHARMACIE;;;13;;PL;DE LA NATION;;75;PARIS;75011;PARIS;143732403;143732512;2007-08-01;1942-10-30;2007-10-10;48.84907033, 2.39711906;48.84907033000001;2.39711906
750021685;750021677;PHARM GABIN;;;35;;RUE;DE LYON;;75;PARIS;75012;PARIS;143077338;143077338;1997-02-04;1943-04-14;2010-08-25;48.848329, 2.371037;48.848329;2.371037
750021701;750021693;PHARMACIE CENTRALE DE LYON;;;43;;RUE;DE LYON;;75;PARIS;75012;PARIS;143436647;143436989;2007-10-15;1942-12-03;2007-11-26;48.84884655, 2.37106204;48.84884655;2.37106204
750020810;750020802;PHARM DE LA GARE TGV PARIS LYON;;;;;PL;LOUIS ARMAND;GARE DE LYON;75;PARIS;75012;PARIS;143433215;143433380;2005-10-01;1992-11-02;2005-12-01;48.84515045, 2.37305010726;48.84515045;2.37305010726347
750021404;750021396;PHARM BODINET;;;12;;RUE;EMILIO CASTELAR;;75;PARIS;75012;PARIS;143438774;143438920;1996-03-29;1942-11-11;2009-07-09;48.8489659, 2.3762361;48.8489659;2.3762361
750021255;750021230;PHARMACIE DE LA GARE DE LYON;;;32;;BOULEVARD;DIDEROT;;75;PARIS;75012;PARIS;153338575;;2004-01-10;1942-11-08;2007-01-23;48.8460387, 2.3765886;48.8460387;2.3765886
750020877;750020851;PHARMACIE D ALIGRE;;;103;;RUE;DE CHARENTON;;75;PARIS;75012;PARIS;143075585;143070928;1984-03-14;1984-01-11;2009-07-03;48.8473286, 2.3778406;48.8473286;2.3778406
750020703;750020695;PHARMACIE DU MARCHE D ALIGRE;;PHARMACIE DU MARCHE D ALIGRE;18;;RUE;D ALIGRE;9 PLACE D ALIGRE;75;PARIS;75012;PARIS;143433382;143433382;2011-11-15;1942-11-11;2013-04-04;48.84924697, 2.37831588;48.84924697;2.37831588
750021073;750021065;PHARMACIE SAINT ANTOINE;;;83;;RUE;CROZATIER;;75;PARIS;75012;PARIS;143939565;143432446;1986-07-31;1943-05-11;2009-07-03;48.8504214, 2.3786455;48.8504214;2.3786455
750021305;750021297;PHARMACIE FROUX;;PHARMACIE FROUX;88;;BOULEVARD;DIDEROT;;75;PARIS;75012;PARIS;143438205;143438165;2012-12-01;1942-11-08;2013-04-04;48.846882, 2.3839896;48.846882;2.3839896
750022253;750022246;GRANDE PHARMACIE DE BERCY;;;14;;RUE;DE WATTIGNIES;;75;PARIS;75012;PARIS;143435522;143431092;1989-08-31;1942-11-08;2009-07-10;48.8364943, 2.3933993;48.8364943;2.3933993
750020760;750020752;PHARM RALITERA;;;2;;RUE;DE CAPRI;ANGLE 61 RUE DE WATTIGNIES;75;PARIS;75012;PARIS;143432938;143424253;1984-06-29;1942-11-08;2009-03-16;48.8355121, 2.3981149;48.8355121;2.3981149
750021206;750021180;PHARMACIE 257 DAUMESNIL;;PHARMACIE 257 DAUMESNIL;257;;AVENUE;DAUMESNIL;;75;PARIS;75012;PARIS;143435310;143432214;2013-01-07;1942-11-08;2013-04-04;48.8367071, 2.4040102;48.8367071;2.4040102
750021321;750021313;SNC PHARMACIE MORCHOISNE ET CHHUN;;PHARMACIE MORCHOISNE ET CHHUN;2;;AVENUE;DR ARNOLD NETTER;;75;PARIS;75012;PARIS;143077525;140199730;2005-04-01;1943-05-21;2012-03-20;48.84097695, 2.40468264;48.84097695;2.4046826400000003
750022436;750022410;SELARL PHARMACIE SAINT JACQUES;;;127;;BOULEVARD;AUGUSTE BLANQUI;;75;PARIS;75013;PARIS;145652121;145652359;2012-03-01;1962-06-09;2012-04-04;48.83092903, 2.34376241;48.83092903000001;2.34376241
750022402;750022394;SELARL D2B;;;106;;BOULEVARD;AUGUSTE BLANQUI;;75;PARIS;75013;PARIS;143316210;143366934;2011-10-17;1943-06-08;2012-04-04;48.83116096, 2.34407276;48.83116096;2.34407276
750022386;750022360;PHARMACIE BLANQUI;;;83;;BOULEVARD;AUGUSTE BLANQUI;;75;PARIS;75013;PARIS;145804093;145805885;1982-03-31;1943-10-30;2009-07-10;48.82991999, 2.34719038;48.82991999;2.34719038
750022873;750022865;SELARL OR'EL;;;27;;AVENUE;DES GOBELINS;;75;PARIS;75013;PARIS;147072399;147072399;2011-08-15;1943-11-02;2011-10-24;48.8364812, 2.3523752;48.8364812;2.3523752
750023053;750023046;PHARMACIE DE L AVENUE;;;76;;AVENUE;D ITALIE;;75;PARIS;75013;PARIS;145809534;145809534;2005-02-28;1943-11-02;2009-07-10;48.8262856, 2.35726118;48.826285600000006;2.35726118
750022923;750022915;PHARM LAQUINTINIE;;;119;;BOULEVARD;DE L HOPITAL;;75;PARIS;75013;PARIS;144241495;145841838;1990-01-02;1944-06-01;2009-07-10;48.83596122, 2.35883546;48.83596122;2.35883546
750023186;750023160;PHARMACIE DU JAVELOT;;;24;;RUE;DU JAVELOT;;75;PARIS;75013;PARIS;145832568;145839707;2007-11-01;1979-11-30;2010-08-25;48.8251734, 2.3660416;48.8251734;2.3660416
750023467;750023442;PHARMACIE CENTRALE SEINE;;;43;;RUE;DE TOLBIAC;;75;PARIS;75013;PARIS;145835936;145865716;2009-02-01;1942-11-08;2009-02-03;48.8270993, 2.3671009;48.8270993;2.3671009
750023616;750023590;PHARMACIE  VINCENT AURIOL;;;203;;BOULEVARD;VINCENT AURIOL;;75;PARIS;75013;PARIS;142169595;153792329;2003-07-01;1974-10-22;2009-06-24;48.83104151, 2.35710919;48.83104151000001;2.3571091900000005
750023087;750023061;PHARMACIE 110;;;110;B;AVENUE;D ITALIE;;75;PARIS;75013;PARIS;145802066;145813990;2006-06-01;1988-12-07;2009-07-10;48.8244988, 2.35775493;48.82449880000001;2.3577549300000005
750022600;750022592;PHARMACIE ADELE;;;61;;AVENUE;DE CHOISY;;75;PARIS;75013;PARIS;145843789;145707728;2006-07-01;1943-11-02;2010-08-25;48.82304026, 2.36237092;48.82304026;2.36237092
750023301;750023293;SELARL PHARMACIE NATIONALE;;;120;;RUE;NATIONALE;;75;PARIS;75013;PARIS;145833822;153790651;2012-01-09;1900-09-09;2012-04-04;48.8288582, 2.3653251;48.8288582;2.3653251
750023251;750023244;SNC PHARMACIE TRAN BERGER;;;21;;BOULEVARD;MASSENA;;75;PARIS;75013;PARIS;145839596;145839596;2011-08-01;1943-11-02;2011-10-24;48.820893, 2.366631;48.820893;2.366631
750008625;750008617;PHARMACIE DU MARCHE SAINT HONORE;SELARL PHARMACIE DU MARCHE SAINT HONORE;MLLE NINA MAAKARON;7;;RUE;DU MARCHE ST HONORE;;75;PARIS;75001;PARIS;142610049;142610049;2008-02-14;1942-11-08;2008-09-19;48.8661307, 2.3311526;48.8661307;2.3311526
750008740;750008732;SELARL PYRAMIDES;;PHARMACIE DES PYRAMIDES;9;;RUE;DES PYRAMIDES;;75;PARIS;75001;PARIS;142604256;142604354;2010-11-01;1943-07-05;2011-07-21;48.8647979, 2.3327204;48.8647979;2.3327204
750008526;750008500;LA PHARMACIE DE LA BANQUE;;;26;;RUE;CX DES PETITS CHAMPS;;75;PARIS;75001;PARIS;142614468;;2007-12-28;1942-11-12;2010-08-25;48.86688106, 2.33630061;48.86688106;2.33630061
750008831;750008823;PHARMACIE DU PALAIS ROYAL;;;164;;RUE;SAINT HONORE;;75;PARIS;75001;PARIS;142603436;142966241;2007-03-01;1942-11-12;2007-12-03;48.862191, 2.3396426;48.862191;2.3396426
750008492;750008484;PHARMACIE ANTOINE & CHARMEUX;;;7;;RUE;DU COQ HERON;;75;PARIS;75001;PARIS;142331150;;2013-02-01;1943-03-23;2013-02-22;48.86438513, 2.34243858;48.864385129999995;2.34243858
750008575;750008567;PHARMACIE DU FORUM DES HALLES;;;1;;RUE;PIERRE LESCOT;NIVEAU 3;75;PARIS;75001;PARIS;140419080;140419145;1995-01-06;1980-09-26;2008-01-04;48.86124753, 2.34786452;48.86124753;2.34786452
750009227;750009201;GRANDE PHARMACIE LA PAIX OPERA;;;24;;RUE;DE LA PAIX;;75;PARIS;75002;PARIS;147425625;140179055;1999-05-12;1943-07-05;2007-07-11;48.8699314, 2.3320751;48.8699314;2.3320751
750008997;750008971;PHARMACIE OPERA CASANOVA;;;6;;RUE;DANIELLE CASANOVA;;75;PARIS;75002;PARIS;142614893;142614893;1998-03-27;1942-12-10;2007-12-03;48.867716, 2.333023;48.867716;2.333023
750009011;750009003;PHARMACIE DE LA MICHODIERE;;;16;;RUE;DE LA MICHODIERE;;75;PARIS;75002;PARIS;147425844;147420014;2003-12-10;1943-07-05;2007-08-17;48.8703066, 2.3348742;48.8703066;2.3348742
750009045;750009037;PHARMACIE MONSIGNY;;;10;;RUE;MONSIGNY;;75;PARIS;75002;PARIS;142962634;142974088;1988-09-30;1942-11-08;2007-07-27;48.8687845, 2.3355254;48.8687845;2.3355254
750009441;750009433;SELURL PHARMACIE VICTOIRE OPERA;;PHARMACIE VICTOIRE OPERA;26;;RUE;DES PETITS CHAMPS;;75;PARIS;75002;PARIS;142968999;142602116;2011-03-01;1942-12-10;2011-07-22;48.8669359, 2.3362734;48.8669359;2.3362734
750046468;750009086;GRANDE PHARMACIE DE LA BOURSE;;;1;;RUE;DU QUATRE SEPTEMBRE;;75;PARIS;75002;PARIS;142361667;140179055;2009-10-01;2009-03-20;2010-08-25;48.8690072, 2.3390901;48.8690072;2.3390901
750009177;750009151;PHARMACIE DU MARCHE;;;51;;RUE;MONTORGUEIL;;75;PARIS;75002;PARIS;142332541;140399785;1991-09-27;1942-11-10;2006-12-13;48.865239, 2.3468478;48.865239;2.3468478
750009474;750009466;PHARMACIE SAINT MAUR OBERKAMPF;;;98;;RUE;BEAUBOURG;11 RUE BAILLY;75;PARIS;75003;PARIS;148879835;148877878;1999-09-01;1942-11-08;2009-05-29;48.8605948, 2.3516451;48.8605948;2.3516451
750009763;750009755;PHARMACIE CANONNE;;;88;;BOULEVARD;DE SEBASTOPOL;;75;PARIS;75003;PARIS;142775757;142775758;2007-09-01;1943-06-22;2010-08-25;48.8658876, 2.352556;48.8658876;2.352556
750009946;750009920;PHARMACIE SAINT GILLES;;;50;;RUE;DE TURENNE;;75;PARIS;75003;PARIS;140270621;140270641;2009-07-01;1943-05-05;2009-07-02;48.8582831, 2.3645956;48.8582831;2.3645956
750010613;750010605;PHARMACIE DU TEMPLE;;;43;;RUE;DU TEMPLE;;75;PARIS;75004;PARIS;142724023;142723207;2008-07-01;1945-02-22;2008-10-03;48.8596824, 2.3540861;48.8596824;2.3540861
750010415;750010373;PHARMACIE SAINT PAUL;;;71;;RUE;SAINT ANTOINE;;75;PARIS;75004;PARIS;148877955;142771815;2008-03-01;1942-11-12;2010-08-25;48.8543144, 2.3633302;48.8543144;2.3633302
750010795;750010787;PHARMACIE CLAUDE BERNARD;;;72;;RUE;CLAUDE BERNARD;;75;PARIS;75005;PARIS;143311420;143314406;2001-05-29;1942-11-11;2008-11-25;48.8404588, 2.3458574;48.8404588;2.3458574
750011553;750011546;PHARMACIE ST MEDARD;;;2;;RUE;PASCAL;146 RUE MOUFFETARD;75;PARIS;75005;PARIS;143312884;147071980;1990-12-27;1943-09-17;2008-11-25;48.8390317, 2.349815;48.8390317;2.349815
750011801;750011793;PHARMACIE DES BERNARDINS;;;50;;BOULEVARD;SAINT GERMAIN;;75;PARIS;75005;PARIS;143544821;143542689;2007-07-01;1942-11-10;2009-02-27;48.8498474, 2.3500928;48.8498474;2.3500928
750011447;750011421;PHARMACIE LAXAN;;;96;;RUE;MONGE;;75;PARIS;75005;PARIS;143317290;143317290;1994-12-30;1942-11-11;2010-08-25;48.8407303, 2.3515551;48.8407303;2.3515551
750011413;750011405;PHARMACIE DE L OLIVIER;;;65;;RUE;MONGE;;75;PARIS;75005;PARIS;143314796;143374787;2007-10-01;1943-08-14;2010-08-25;48.8440466, 2.3524759;48.8440466;2.3524759
750012064;750012031;PHARMACIE SAINT MARCEL;;;76;;BOULEVARD;SAINT MARCEL;;75;PARIS;75005;PARIS;143312060;143319456;1992-12-04;1942-11-11;2009-02-27;48.8375463, 2.3536048;48.8375463;2.3536048
750011272;750011264;PHARM JOURDAN;;;12;;RUE;LINNÉ;;75;PARIS;75005;PARIS;143314090;143314090;2000-03-30;1943-05-10;2010-08-25;48.8446062, 2.3549149;48.8446062;2.3549149
750012015;750011991;MME FREDERIQUE NOTELET;;PHARMACIE NOTELET;54;;BOULEVARD;SAINT MARCEL;;75;PARIS;75005;PARIS;143315454;143311230;2011-09-01;1943-06-30;2011-09-21;48.8384321, 2.3563877;48.8384321;2.3563877
750013294;750013286;MME DOMINIQUE ALLOUN;;;19;;RUE;DE SEVRES;;75;PARIS;75006;PARIS;145483255;142222264;2011-12-14;1943-05-05;2012-04-04;48.8515823, 2.3275246;48.8515823;2.3275246
750012601;750012593;PHARMACIE D ASSAS EURL;;;19;;RUE;DE FLEURUS;;75;PARIS;75006;PARIS;145481951;;2004-06-01;1943-05-21;2009-02-27;48.847028, 2.3301688;48.847028;2.3301688
750013393;750013385;PHARMACIE DU PALAIS;;;33;;RUE;DE VAUGIRARD;;75;PARIS;75006;PARIS;145482301;145482634;2009-11-12;1943-05-05;2009-11-18;48.8480413, 2.3305433;48.8480413;2.3305433
750012726;750012700;PHARMACIE DE L EPOQUE;;;49;;RUE;DU FOUR;;75;PARIS;75006;PARIS;145485358;145442730;2007-05-02;1943-05-11;2010-08-25;48.8521875, 2.3307715;48.8521875;2.3307715
750012890;750012882;PHARMACIE LAVAL;;;153;;BOULEVARD;DU MONTPARNASSE;;75;PARIS;75006;PARIS;143265107;;2003-08-01;1942-11-11;2009-07-03;48.8396889, 2.3367582;48.8396889;2.3367582
750013146;750013120;PHARMACIE BADER;;;12;;BOULEVARD;SAINT MICHEL;;75;PARIS;75006;PARIS;143269266;140469152;2009-08-01;1942-12-03;2009-08-10;48.8466444, 2.3404641;48.8466444;2.3404641
750012536;750012502;PHARMACIE HOMEOPATIQUE SPECIALE;LABORATOIRES HOMEOPATHIQUES SPECIAUX DELPECH PHIE;;5;;RUE;DANTON;;75;PARIS;75006;PARIS;143259300;146333174;2013-07-07;1944-05-01;2013-10-24;48.85250509, 2.34190643;48.85250509;2.3419064300000003
750014193;750014185;PHARM PERON;;;114;;RUE;ST DOMINIQUE;;75;PARIS;75007;PARIS;147054580;147050416;1991-06-28;1942-10-30;2009-07-03;48.8583161, 2.3017982;48.8583161;2.3017982
750013880;750013872;PHARMACIE DE LA BOURDONNAIS;;;54;;AVENUE;DE LA BOURDONNAIS;;75;PARIS;75007;PARIS;145510151;;2008-10-24;1943-05-10;2009-05-07;48.8563439, 2.301931;48.8563439;2.301931
750014144;750014136;PHARMACIE SAINT DOMINIQUE;;;88;;RUE;ST DOMINIQUE;;75;PARIS;75007;PARIS;147055854;145569608;1985-04-17;1942-10-30;2009-07-03;48.8595534, 2.3064477;48.8595534;2.3064477
750013740;750013732;PHARMACIE DOREL VALIGNY;;MME HUGUETTE DOREL;1;;PL;DE BRETEUIL;;75;PARIS;75007;PARIS;147345735;145667555;2002-04-29;1942-10-30;2009-07-03;48.8477014, 2.3122393;48.8477014;2.3122393
750014375;750014367;PHARMACIE CENTRALE VANEAU BABYLONE;;;40;;RUE;VANEAU;42 RUE DE BABYLONE;75;PARIS;75007;PARIS;147050813;147053236;2005-07-13;1942-10-30;2010-08-25;48.8518471, 2.3189437;48.8518471;2.3189437
750013591;750013583;PHARMACIE D ORSAY;;;6;;RUE;DE BELLECHASSE;;75;PARIS;75007;PARIS;145516516;147053364;2008-08-01;1942-10-30;2010-08-25;48.8598078, 2.3242853;48.8598078;2.3242853
750013476;750013450;PHARMACIE BAC VERNEUIL;;;19;;RUE;DU BAC;;75;PARIS;75007;PARIS;142612762;140200955;2008-04-01;1942-10-30;2009-07-03;48.8561283, 2.3260425;48.8561283;2.3260425
750015562;750015554;PHARMACIE DE L ARC DE TRIOMPHE;;;10;;AVENUE;DE WAGRAM;;75;PARIS;75008;PARIS;142271697;144090139;1997-07-31;1942-12-03;2007-07-06;48.875702, 2.2967064;48.875702;2.2967064
750014680;750014672;PHARM LES CHAMPS;;;84;;AVENUE;DES CHAMPS ELYSEES;;75;PARIS;75008;PARIS;145620241;145638379;1971-02-25;1943-05-05;2009-01-09;48.8713362, 2.3038271;48.8713362;2.3038271
750014631;750014623;PHARMACIE ANGLAISE DES CHAMPS ELYSEES;;;62;;AVENUE;DES CHAMPS ELYSÉES;130 RUE LA BOETIE;75;PARIS;75008;PARIS;143598230;142566709;2008-04-01;1943-07-23;2008-12-18;48.8707851, 2.3055599;48.8707851;2.3055599
750014581;750014573;PHARMACIE LA BIENFAISANCE;;;54;;RUE;DE LA BIENFAISANCE;;75;PARIS;75008;PARIS;145637326;143597323;2006-07-10;1943-05-28;2006-08-02;48.87656585, 2.31314913;48.87656585;2.31314913
750015331;750015323;PHARMACIE MIROMESNIL;;;58;;RUE;DE MIROMESNIL;;75;PARIS;75008;PARIS;145221059;145221887;2003-07-01;1943-01-20;2009-07-03;48.87540266, 2.31576607;48.87540266;2.31576607
750015315;750015307;SELARL PHARMACIE DES ARTS ELYSEES;;PHARMACIE DES ARTS ELYSEES;27;;RUE;DE MIROMESNIL;16 R DE PENTHIEVRE;75;PARIS;75008;PARIS;142652749;142660084;2010-07-01;1942-10-30;2011-07-21;48.87297341, 2.31597368;48.87297341;2.31597368
750014490;750014482;PHARM LUDERS;;;39;;RUE;DE L ARCADE;;75;PARIS;75008;PARIS;142653593;142661328;2005-08-01;1943-05-28;2008-12-18;48.87340754, 2.32433125;48.87340754;2.32433125
750015141;750015133;SELEURL PHARMACIE DE LIEGE;;PHARMACIE DE LIEGE;21;;RUE;DE LIEGE;;75;PARIS;75008;PARIS;142820005;149950230;2010-05-12;1943-05-28;2011-07-27;48.87961853, 2.32689679;48.87961853;2.32689679
750014474;750014466;PHARMACIE HOMEOPATHIQUE DE L EUROPE;;;31;;RUE;D AMSTERDAM;;75;PARIS;75008;PARIS;148747491;142803154;2006-03-01;1943-06-01;2008-12-18;48.8786341, 2.32699496;48.8786341;2.32699496
750016545;750016537;PHARMACIE SAINT GEORGES;;PHARMACIE SAINT GEORGES;38;;RUE;NOTRE DAME DE LORETTE;;75;PARIS;75009;PARIS;148780013;148780558;2012-06-29;1943-09-03;2013-04-04;48.8789636, 2.3369894;48.8789636;2.3369894
750015844;750015836;PHARMACIE ROSE TOUATI;;;7;;BOULEVARD;DE CLICHY;;75;PARIS;75009;PARIS;148784043;148784043;1990-02-27;1942-12-03;2009-07-03;48.8819676, 2.3388672;48.8819676;2.3388672
750016396;750016370;SELAS PHARMACIE CENTRALE MARTYRS;;PHARMACIE CENTRALE DES MARTYRS;36;;RUE;DES MARTYRS;;75;PARIS;75009;PARIS;148781004;149950038;2011-03-14;1942-10-29;2011-07-22;48.8788863, 2.339895;48.8788863;2.339895
750015992;750015984;PHARMACIE DES ANTIQUAIRES;;;27;;RUE;DROUOT;;75;PARIS;75009;PARIS;147708789;147702834;2005-01-03;1942-10-29;2009-02-09;48.8747717, 2.3407887;48.8747717;2.3407887
750016446;750016420;PHARMACIE LILI;;;8;;RUE;DE MAUBEUGE;;75;PARIS;75009;PARIS;148788434;148784351;2009-09-01;1944-01-24;2010-08-25;48.8763897, 2.3411233;48.8763897;2.3411233
750015745;750015737;PHARMACIE CADET;;;17;;RUE;CADET;;75;PARIS;75009;PARIS;148789512;148789512;2005-09-05;1943-07-26;2009-06-15;48.8760495, 2.3437569;48.8760495;2.3437569
750016461;750016453;PHARMACIE HOMEOPATHIQUE MAUBEUGE;;;58;;RUE;DE MAUBEUGE;;75;PARIS;75009;PARIS;148785469;148786525;1991-08-26;1942-10-29;2009-01-21;48.8787585, 2.3466734;48.8787585;2.3466734
750015612;750015604;PHARMACIE DU CONSERVATOIRE;;;1;;RUE;AMBROISE THOMAS;;75;PARIS;75009;PARIS;147705843;142460982;2002-08-23;1942-12-30;2009-06-15;48.874904, 2.3474273;48.874904;2.3474273
750016081;750016073;SELARL PHARMACIE DES DEUX LIONS;;PHARMACIE DES DEUX LIONS;49;;RUE;DU FG POISSONNIERE;;75;PARIS;75009;PARIS;147701371;142470650;2010-10-18;1942-12-10;2011-07-21;48.8724568, 2.3479039;48.8724568;2.3479039
750016024;750016016;SELARL BIOTIDOTE;;PHARMACIE DE DUNKERQUE;51;;RUE;DE DUNKERQUE;;75;PARIS;75009;PARIS;145265841;145265884;2010-05-01;1942-10-29;2013-09-11;48.88111192, 2.34972203;48.88111192000001;2.34972203
750018194;750018186;SELARL PHARMACIE PARIS MAGENTA;;PHARMACIE PARIS MAGENTA;156;;BOULEVARD;DE MAGENTA;;75;PARIS;75010;PARIS;148781923;142812328;2010-04-19;1943-06-24;2011-07-21;48.8825954, 2.3506366;48.8825954;2.3506366
750018160;750018152;PHARMACIE JOURNO;;;139;;BOULEVARD;MAGENTA;;75;PARIS;75010;PARIS;148780965;142803253;1988-03-29;1942-11-11;2009-07-03;48.8819164, 2.35100985;48.8819164;2.35100985
750017543;750017535;LA PHARMACIE DES PASSAGES;;;80;;RUE;DU FBG SAINT DENIS;;75;PARIS;75010;PARIS;147701303;142461112;2008-05-05;1942-10-30;2008-10-03;48.87329489, 2.35470593;48.87329489;2.35470593
750018376;750018350;PHARMACIE DE STRASBOURG;;;12;;BOULEVARD;DE STRASBOURG;;75;PARIS;75010;PARIS;142083359;;1987-11-02;1942-11-08;2009-07-03;48.8704492, 2.3551081;48.8704492;2.3551081
750017113;750017105;PHARM IDOINE;;;4;;RUE;BEAUREPAIRE;;75;PARIS;75010;PARIS;140400035;140038389;2000-05-02;1943-06-22;2009-07-03;48.86919647, 2.36329302;48.86919647;2.36329302
750018293;750018285;PHARM LADEUIL;;;205;;RUE;SAINT MAUR;;75;PARIS;75010;PARIS;142085392;142085392;1990-11-30;1942-10-30;2009-07-03;48.8723285, 2.3713736;48.8723285;2.3713736
750018327;750018301;SELAS PHARMACIE SHLEIFER-SIMONPIETRI;;PHARMACIE SAMBRE ET MEUSE;31;;RUE;DE SAMBRE ET MEUSE;;75;PARIS;75010;PARIS;142019734;142028539;2006-11-27;1943-06-24;2013-01-10;48.8746053, 2.3731968;48.8746053;2.3731968
750020117;750020091;PHARMACIE SAINT MAUR OBERKAMPF;;;102;;RUE;SAINT MAUR;;75;PARIS;75011;PARIS;149238825;149238827;1999-09-01;1942-10-30;2009-09-30;48.866042, 2.377253;48.866042;2.377253
750020224;750020216;PHARMACIE DU CIRQUE DHIVER;;;4;;BOULEVARD;DU TEMPLE;;75;PARIS;75011;PARIS;147002471;147002701;1993-11-25;1943-05-21;2008-12-03;48.86358529, 2.3664245;48.863585289999996;2.3664245
750018996;750018970;PHARMACIE LES FILLES DU CALVAIRE;;;2;;BOULEVARD;DES FILLES CALVAIRE;;75;PARIS;75011;PARIS;147008144;147008285;2008-02-11;1942-12-10;2008-12-03;48.862041, 2.366958;48.862041;2.366958
750018863;750018855;PHARM BERTHELOT ET FOURREAU;;;28;;RUE;DU FAUBOURG DU TEMPLE;;75;PARIS;75011;PARIS;148055137;148055137;1992-03-13;1942-11-11;2008-12-03;48.8694619, 2.3693329;48.8694619;2.3693329
750019424;750019416;PHARMACIE OBERKAMPF;;;56;;RUE;OBERKAMPF;;75;PARIS;75011;PARIS;147006502;147004182;1988-03-18;1943-05-05;2008-12-03;48.8647505, 2.3733405;48.8647505;2.3733405
750019846;750019820;PHARMACIE BOUTRON;;;48;;AVENUE;DE LA REPUBLIQUE;;75;PARIS;75011;PARIS;147005685;147005685;1989-05-29;1942-12-10;2010-08-25;48.86530028, 2.37435249;48.86530027999999;2.37435249
750019762;750019754;PHARMACIE DE LA CONFIANCE;;;13;;RUE;DE LA PRESENTATION;;75;PARIS;75011;PARIS;143571191;;2008-01-01;1943-04-28;2008-11-25;48.87133271, 2.37635645;48.87133270999999;2.37635645
750019176;750019150;PHARM CELNIK;;;116;;AVENUE;LEDRU ROLLIN;;75;PARIS;75011;PARIS;149297475;149294088;1998-04-06;1943-05-05;2010-08-25;48.8565982, 2.3792611;48.8565982;2.3792611
750018640;750018632;PHARM EMRIK;;;85;;RUE;DE CHARONNE;;75;PARIS;75011;PARIS;143716230;143716230;1991-08-27;1943-04-14;2010-08-25;48.8540023, 2.3820854;48.8540023;2.3820854
